invoice_number,vendor,charge_type,amount,detected_variance,can_send_dispute,true_class,actual_leakage,is_actionable,gate_reason
INV-BLIND-10651,ONE (Ocean Network Express),OCEAN_FREIGHT,3250.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10652,ONE (Ocean Network Express),OCEAN_FREIGHT,3250.0,3250.0,True,SEMANTIC_DUPLICATE,3250.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10653,DP World Logistics,OCEAN_FREIGHT,3180.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10654,DP World Logistics,OCEAN_FREIGHT,3180.0,3180.0,True,SEMANTIC_DUPLICATE,3180.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10655,Maersk Line,OCEAN_FREIGHT,3200.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10656,Maersk Line,OCEAN_FREIGHT,3200.0,3200.0,True,SEMANTIC_DUPLICATE,3200.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10657,Hapag-Lloyd,OCEAN_FREIGHT,3300.0,400.0,False,CLEAN_BASELINE,0.0,False,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-10658,Hapag-Lloyd,OCEAN_FREIGHT,3300.0,3300.0,True,SEMANTIC_DUPLICATE,3300.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10659,Maersk Line,OCEAN_FREIGHT,3200.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10660,Maersk Line,OCEAN_FREIGHT,3200.0,3200.0,True,SEMANTIC_DUPLICATE,3200.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10661,Evergreen Marine,OCEAN_FREIGHT,3050.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10662,Evergreen Marine,OCEAN_FREIGHT,3050.0,3050.0,True,SEMANTIC_DUPLICATE,3050.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10663,Maersk Line,OCEAN_FREIGHT,3200.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10664,Maersk Line,OCEAN_FREIGHT,3200.0,3200.0,True,SEMANTIC_DUPLICATE,3200.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10665,DP World Logistics,OCEAN_FREIGHT,3180.0,360.0,False,CLEAN_BASELINE,0.0,False,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-10666,DP World Logistics,OCEAN_FREIGHT,3180.0,3180.0,True,SEMANTIC_DUPLICATE,3180.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10667,CMA CGM,OCEAN_FREIGHT,3150.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10668,CMA CGM,OCEAN_FREIGHT,3150.0,3150.0,True,SEMANTIC_DUPLICATE,3150.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10669,Maersk Line,OCEAN_FREIGHT,3200.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10670,Maersk Line,OCEAN_FREIGHT,3200.0,3200.0,True,SEMANTIC_DUPLICATE,3200.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10671,CMA CGM,OCEAN_FREIGHT,3150.0,350.0,False,CLEAN_BASELINE,0.0,False,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-10672,CMA CGM,OCEAN_FREIGHT,3150.0,3150.0,True,SEMANTIC_DUPLICATE,3150.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10673,Hapag-Lloyd,OCEAN_FREIGHT,3300.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10674,Hapag-Lloyd,OCEAN_FREIGHT,3300.0,3300.0,True,SEMANTIC_DUPLICATE,3300.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10675,Maersk Line,OCEAN_FREIGHT,3200.0,2250.0,False,CLEAN_BASELINE,0.0,False,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-10676,Maersk Line,OCEAN_FREIGHT,3200.0,3200.0,True,SEMANTIC_DUPLICATE,3200.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10677,CMA CGM,OCEAN_FREIGHT,3150.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10678,CMA CGM,OCEAN_FREIGHT,3150.0,3150.0,True,SEMANTIC_DUPLICATE,3150.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10679,CMA CGM,OCEAN_FREIGHT,3150.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10680,CMA CGM,OCEAN_FREIGHT,3150.0,3150.0,True,SEMANTIC_DUPLICATE,3150.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10681,Evergreen Marine,OCEAN_FREIGHT,3050.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10682,Evergreen Marine,OCEAN_FREIGHT,3050.0,3050.0,True,SEMANTIC_DUPLICATE,3050.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10683,MSC Mediterranean Shipping,OCEAN_FREIGHT,3100.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10684,MSC Mediterranean Shipping,OCEAN_FREIGHT,3100.0,3100.0,True,SEMANTIC_DUPLICATE,3100.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10685,Evergreen Marine,OCEAN_FREIGHT,3050.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10686,Evergreen Marine,OCEAN_FREIGHT,3050.0,3050.0,True,SEMANTIC_DUPLICATE,3050.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10687,CMA CGM,OCEAN_FREIGHT,3150.0,1070.0,False,CLEAN_BASELINE,0.0,False,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-10688,CMA CGM,OCEAN_FREIGHT,3150.0,3150.0,True,SEMANTIC_DUPLICATE,3150.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10689,Maersk Line,OCEAN_FREIGHT,3200.0,2250.0,False,CLEAN_BASELINE,0.0,False,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-10690,Maersk Line,OCEAN_FREIGHT,3200.0,3200.0,True,SEMANTIC_DUPLICATE,3200.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10691,Maersk Line,OCEAN_FREIGHT,3200.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10692,Maersk Line,OCEAN_FREIGHT,3200.0,3200.0,True,SEMANTIC_DUPLICATE,3200.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10693,CMA CGM,OCEAN_FREIGHT,3150.0,350.0,False,CLEAN_BASELINE,0.0,False,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-10694,CMA CGM,OCEAN_FREIGHT,3150.0,3150.0,True,SEMANTIC_DUPLICATE,3150.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10695,CMA CGM,OCEAN_FREIGHT,3150.0,350.0,False,CLEAN_BASELINE,0.0,False,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-10696,CMA CGM,OCEAN_FREIGHT,3150.0,3150.0,True,SEMANTIC_DUPLICATE,3150.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10697,Maersk Line,OCEAN_FREIGHT,3200.0,350.0,False,CLEAN_BASELINE,0.0,False,Incomplete cross-document evidence: Secondary document verification missing.
INV-BLIND-10698,Maersk Line,OCEAN_FREIGHT,3200.0,3200.0,True,SEMANTIC_DUPLICATE,3200.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10699,Maersk Line,OCEAN_FREIGHT,3200.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10700,Maersk Line,OCEAN_FREIGHT,3200.0,3200.0,True,SEMANTIC_DUPLICATE,3200.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10701,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10702,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10703,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10704,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10705,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10706,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10707,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10708,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10709,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10710,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10711,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10712,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10713,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10714,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10715,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10716,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10717,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10718,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10719,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10720,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10721,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10722,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10723,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10724,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10725,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10726,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10727,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10728,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10729,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10730,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10731,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10732,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10733,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10734,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10735,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10736,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10737,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10738,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10739,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10740,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10741,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10742,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10743,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10744,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10745,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10746,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10747,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10748,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10749,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10750,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10751,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10752,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10753,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10754,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10755,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10756,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10757,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10758,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10759,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10760,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10761,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10762,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10763,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10764,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10765,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10766,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10767,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10768,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10769,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10770,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10771,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10772,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10773,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10774,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10775,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10776,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10777,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10778,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10779,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10780,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10781,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10782,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10783,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10784,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10785,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10786,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10787,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10788,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10789,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10790,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10791,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10792,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10793,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10794,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
INV-BLIND-10795,Gulf Drayage LLC,FREIGHT,850.0,0.0,False,CLEAN_BASELINE,0.0,False,Immaterial variance ($0.00 < $50.00 threshold). Suppressed to avoid vendor friction.
INV-BLIND-10796,Gulf Drayage LLC,FREIGHT,450.0,450.0,True,SPLIT_DUPLICATE,450.0,True,"Dispute meets materiality, cross-document evidence, and counter-risk thresholds."
